Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),Predicted
2019-12-05,12071.25,12081.2,11998.75,12018.4,562228745,19589.81,12159.834
2019-12-06,12047.35,12057.05,11888.85,11921.5,609221205,18245.49,12196.947
2019-12-09,11939.1,11981.95,11888.05,11937.5,599115748,16672.87,12150.257
2019-12-10,11950.5,11953.2,11844.7,11856.8,650219487,16514.63,12061.978
2019-12-11,11867.35,11923.2,11832.3,11910.15,997655048,18760.57,12057.047
2019-12-12,11944.3,12005.5,11934.0,11971.8,752617138,18401.22,12024.293
2019-12-13,12026.4,12098.85,12023.6,12086.7,597712516,20626.8,12147.49
2019-12-16,12131.35,12134.65,12046.3,12053.95,437703921,16110.34,12230.594
2019-12-17,12082.45,12182.75,12070.35,12165.0,499585789,20968.79,12239.68
2019-12-18,12197.0,12237.7,12163.45,12221.65,518854651,22341.06,12294.62
2019-12-19,12223.4,12268.35,12191.15,12259.7,623049839,19761.9,12349.495
2019-12-20,12266.45,12293.9,12252.75,12271.8,810676090,25750.24,12370.037
2019-12-23,12235.45,12287.15,12213.25,12262.75,604782354,18078.23,12396.127
2019-12-24,12269.25,12283.7,12202.1,12214.55,470290298,13864.56,12378.354
2019-12-26,12211.85,12221.55,12118.85,12126.55,520326632,16362.31,12381.171
2019-12-27,12172.9,12258.45,12157.9,12245.8,383788556,13676.2,12298.638
2019-12-30,12274.9,12286.45,12213.8,12255.85,411084614,14556.73,12381.346
2019-12-31,12247.1,12247.1,12151.8,12168.45,426931711,14812.89,12394.961
2020-01-01,12202.15,12222.2,12165.3,12182.5,304078039,10445.68,12330.768
2020-01-02,12198.55,12289.9,12195.25,12282.2,407697594,15256.55,12318.6
2020-01-03,12261.1,12265.6,12191.35,12226.65,428770054,16827.27,12420.022
2020-01-06,12170.6,12179.1,11974.2,11993.05,396501419,16869.22,12350.541
2020-01-07,12079.1,12152.15,12005.35,12052.95,447818617,17797.68,12251.721
2020-01-08,11939.1,12044.95,11929.6,12025.35,445991640,18281.15,12256.222
2020-01-09,12153.15,12224.05,12132.55,12215.9,477469878,18456.64,12117.158
2020-01-10,12271.0,12311.2,12213.2,12256.8,660627930,18818.62,12412.42
2020-01-13,12296.7,12337.75,12285.8,12329.55,500968242,17522.13,12430.536
2020-01-14,12333.1,12374.25,12308.7,12362.3,616260555,17948.92,12438.699
2020-01-15,12349.4,12355.15,12278.75,12343.3,684352965,17882.51,12480.9
2020-01-16,12347.1,12389.05,12315.8,12355.5,395670245,16004.06,12440.278
2020-01-17,12328.4,12385.45,12321.4,12352.35,502060615,21397.63,12502.75
2020-01-20,12430.5,12430.5,12216.9,12224.55,491609317,21415.43,12479.874
2020-01-21,12195.3,12230.05,12162.3,12169.85,443976442,18682.65,12548.798
2020-01-22,12218.35,12225.05,12087.9,12106.9,526294513,19758.68,12250.57
2020-01-23,12123.75,12189.0,12094.1,12180.35,867653663,23829.39,12353.388
2020-01-24,12174.55,12272.15,12149.65,12248.25,593237908,18032.27,12286.514
2020-01-27,12197.1,12216.6,12107.0,12119.0,441158138,17988.61,12419.646
2020-01-28,12148.1,12163.55,12024.5,12055.8,478484057,20917.62,12294.754
2020-01-29,12114.9,12169.6,12103.8,12129.5,514362340,20646.18,12257.86
2020-01-30,12147.75,12150.3,12010.6,12035.8,538138743,19372.67,12285.97
2020-01-31,12100.4,12103.55,11945.85,11962.1,771278258,26044.91,12252.704
2020-02-01,11939.0,12017.35,11633.3,11661.85,537634767,20598.12,12199.248
2020-02-03,11627.45,11749.85,11614.5,11707.9,669815788,25415.26,12103.077
2020-02-04,11786.25,11986.15,11783.4,11979.65,560430291,22338.5,11780.147
2020-02-05,12005.85,12098.15,11953.35,12089.15,758032580,22998.05,12219.458
2020-02-06,12120.0,12160.6,12084.65,12137.95,565116236,21735.92,12234.965
2020-02-07,12151.15,12154.7,12073.95,12098.35,473475144,16339.61,12283.031
2020-02-10,12102.35,12103.55,11990.75,12031.5,525674715,17185.14,12248.361
2020-02-11,12108.4,12172.3,12099.0,12107.9,480491557,16209.52,12188.383
2020-02-12,12151.0,12231.75,12144.3,12201.2,412399174,16598.33,12308.581
2020-02-13,12219.55,12225.65,12139.8,12174.65,501510138,16315.27,12352.639
2020-02-14,12190.15,12246.7,12091.2,12113.45,623053270,20759.51,12321.685
2020-02-17,12131.8,12159.6,12037.0,12045.8,455412408,15439.55,12358.272
2020-02-18,12028.25,12030.75,11908.05,11992.5,677307424,18853.0,12228.673
2020-02-19,12090.6,12134.7,12042.1,12125.9,514030605,17610.89,12100.523
2020-02-20,12119.0,12152.0,12071.45,12080.85,502875583,18831.51,12297.54
2020-02-24,12012.55,12012.55,11813.4,11829.4,491224913,19421.04,12258.087
2020-02-25,11877.5,11883.05,11779.9,11797.9,461349973,18510.82,12068.505
2020-02-26,11738.55,11783.25,11639.6,11678.5,567990976,21887.07,11960.753
2020-02-27,11661.25,11663.85,11536.7,11633.3,609266324,21623.47,11876.681
2020-02-28,11382.0,11384.8,11175.05,11201.75,810523106,32297.15,11753.348
2020-03-02,11387.35,11433.0,11036.25,11132.75,681148567,24204.55,11427.051
2020-03-03,11217.55,11342.25,11152.55,11303.3,696919348,23281.2,11603.352
2020-03-04,11351.35,11356.6,11082.15,11251.0,798021596,26928.46,11440.589
2020-03-05,11306.05,11389.5,11244.6,11269.0,1353209029,26980.65,11497.733
2020-03-06,10942.65,11035.1,10827.4,10989.45,1811564187,26455.29,11523.88
2020-03-09,10742.05,10751.55,10294.45,10451.45,1566119057,35151.79,11043.128
2020-03-11,10334.3,10545.1,10334.0,10458.4,1219079693,32548.47,10818.404
2020-03-12,10039.95,10040.75,9508.0,9590.15,1344263317,39283.97,10642.02
2020-03-13,9107.6,10159.4,8555.15,9955.2,1389061775,44167.89,10064.084
2020-03-16,9587.8,9602.2,9165.1,9197.4,898523271,29181.8,10364.643
2020-03-17,9285.4,9403.8,8915.6,8967.05,936185892,28004.16,9617.356
2020-03-18,9088.45,9127.55,8407.05,8468.8,1517275761,39256.71,9525.18
2020-03-19,8063.3,8575.45,7832.55,8263.45,926508824,34274.23,9226.546
2020-03-20,8284.45,8883.0,8178.2,8745.45,1072263600,37321.25,8630.178
2020-03-23,7945.7,8159.25,7583.6,7610.25,654151814,23891.9,9086.962
2020-03-24,7848.3,8036.95,7511.1,7801.05,739354439,28282.09,8194.296
2020-03-25,7735.15,8376.75,7714.75,8317.85,738114713,28482.01,8155.3994
2020-03-26,8451.0,8749.05,8304.9,8641.45,866534643,32228.31,8556.471
2020-03-27,8949.1,9038.9,8522.9,8660.25,801923401,31336.86,8937.111
2020-03-30,8385.95,8576.0,8244.0,8281.1,593953051,24724.44,9202.901
2020-03-31,8529.35,8678.3,8358.0,8597.75,713390935,27401.3,8604.22
2020-04-01,8584.1,8588.1,8198.35,8253.8,507509685,21307.3,8789.424
2020-04-03,8356.55,8356.55,8055.8,8083.8,697752438,26561.18,8679.547
2020-04-07,8446.3,8819.4,8360.95,8792.2,815245226,35206.69,8430.262
2020-04-08,8688.9,9131.7,8653.9,8748.75,897562690,37641.68,8992.172
2020-04-09,8973.05,9128.35,8904.55,9111.9,743036134,32907.82,9287.477
2020-04-13,9103.95,9112.05,8912.4,8993.85,644468815,26749.06,9215.0
2020-04-15,9196.4,9261.2,8874.1,8925.3,880159358,41878.64,9185.203
2020-04-16,8851.25,9053.75,8821.9,8992.8,720116479,31318.29,9361.887
2020-04-17,9323.45,9324.0,9091.35,9266.75,684910520,33334.73,9090.28
2020-04-20,9390.2,9390.85,9230.8,9261.85,726364699,28620.91,9446.413
2020-04-21,9016.95,9044.4,8909.4,8981.45,655122903,28273.89,9474.36
2020-04-22,9026.75,9209.75,8946.25,9187.3,734383388,33981.82,9047.191
2020-04-23,9232.35,9343.6,9170.15,9313.9,666650462,30270.55,9306.822
2020-04-24,9163.9,9296.9,9141.3,9154.4,659439249,32859.05,9436.439
2020-04-27,9259.7,9377.1,9250.35,9282.3,512793298,26696.54,9350.487
2020-04-28,9389.8,9404.4,9260.0,9380.9,614548983,30091.41,9450.799
2020-04-29,9408.6,9599.85,9392.35,9553.35,653026950,31673.23,9465.93
2020-04-30,9753.5,9889.05,9731.5,9859.9,931173802,39332.46,9693.491
2020-05-04,9533.5,9533.5,9266.95,9293.5,687487134,29785.95,10000.0205
2020-05-05,9429.4,9450.9,9190.75,9205.6,725196178,29700.2,9501.943
2020-05-06,9226.8,9346.9,9116.5,9270.9,722185448,30798.1,9488.824
2020-05-07,9234.05,9277.85,9175.9,9199.05,708740416,59705.53,9388.61
2020-05-08,9376.95,9382.65,9238.2,9251.5,609053504,30743.45,9333.162
2020-05-11,9348.15,9439.9,9219.95,9239.2,704647074,31048.47,9473.068
2020-05-12,9168.85,9240.85,9043.95,9196.55,805458787,37706.27,9517.866
2020-05-13,9584.2,9584.5,9351.1,9383.55,846395245,36488.9,9265.373
2020-05-14,9213.95,9281.1,9119.75,9142.75,602555564,29541.59,9716.215
2020-05-15,9182.4,9182.4,9050.0,9136.85,575857112,25847.33,9281.15
2020-05-18,9158.3,9158.3,8806.75,8823.25,772983297,33347.46,9228.202
2020-05-19,8961.7,9030.35,8855.3,8879.1,762152894,32026.94,9222.997
2020-05-20,8889.15,9093.8,8875.35,9066.55,622308140,30721.99,9080.094
2020-05-21,9079.45,9178.55,9056.1,9106.25,631542699,28303.51,9179.056
2020-05-22,9067.9,9149.6,8968.55,9039.25,675759336,31625.47,9266.942
2020-05-26,9099.75,9161.65,8996.65,9029.05,654959960,30871.59,9214.002
2020-05-27,9082.2,9334.0,9004.25,9314.95,763492487,34603.88,9231.278
2020-05-28,9364.95,9511.25,9336.5,9490.1,837911425,37761.91,9433.045
2020-05-29,9422.2,9598.85,9376.9,9580.3,967005438,45006.25,9610.194
2020-06-01,9726.85,9931.6,9706.95,9826.15,794183122,38096.92,9676.225
2020-06-02,9880.85,9995.6,9824.05,9979.1,770192848,36723.11,10059.25
2020-06-03,10108.3,10176.2,10035.55,10061.55,794664422,38343.61,10059.039
2020-06-04,10054.25,10123.85,9944.25,10029.1,775106567,36399.04,10267.745
2020-06-05,10093.8,10177.8,10040.75,10142.15,987122302,37824.63,10159.365
2020-06-08,10326.75,10328.5,10120.25,10167.45,936485541,37819.06,10247.242
2020-06-09,10181.15,10291.15,10021.45,10046.65,754217460,36201.05,10423.545
2020-06-10,10072.6,10148.75,10036.85,10116.15,632383068,28485.47,10337.224
2020-06-11,10094.1,10112.05,9885.05,9902.0,715453486,30813.85,10175.005
2020-06-12,9544.95,9996.05,9544.35,9972.9,796306399,36505.77,10172.27
2020-06-15,9919.35,9943.35,9726.35,9813.7,716053036,31926.65,10039.527
2020-06-16,10014.8,10046.15,9728.5,9914.0,899895044,36257.89,10006.719
2020-06-17,9876.7,10003.6,9833.8,9881.15,685418390,30700.69,10145.528
2020-06-18,9863.25,10111.2,9845.05,10091.65,622895963,28594.32,10062.616
2020-06-19,10119.0,10272.4,10072.65,10244.4,892096343,48103.56,10206.192
2020-06-22,10318.75,10393.65,10277.6,10311.2,685385093,35529.8,10375.345
2020-06-23,10347.95,10484.7,10301.75,10471.0,669195109,34148.13,10481.872
2020-06-24,10529.25,10553.15,10281.95,10305.3,854799801,41394.45,10563.349
2020-06-25,10235.55,10361.8,10194.5,10288.9,994190886,41726.07,10626.815
2020-06-26,10378.9,10409.85,10311.25,10383.0,671910159,31841.68,10371.434
2020-06-29,10311.95,10337.95,10223.6,10312.4,574544482,27019.46,10498.649
2020-06-30,10382.6,10401.05,10267.35,10302.1,556238560,27342.55,10394.564
2020-07-01,10323.8,10447.05,10299.6,10430.05,573550127,28736.28,10499.451
2020-07-02,10493.05,10598.2,10485.55,10551.7,597423931,31235.17,10536.422
2020-07-03,10614.95,10631.3,10562.65,10607.35,525190704,25186.39,10713.549
2020-07-06,10723.85,10811.4,10695.1,10763.65,571212914,29857.54,10707.069
2020-07-07,10802.85,10813.8,10689.7,10799.65,636764929,36502.37,10929.294
2020-07-08,10818.65,10847.85,10676.55,10705.75,767941333,37676.34,10873.859
2020-07-09,10755.55,10836.85,10733.0,10813.45,618652409,31315.87,10924.84
2020-07-10,10764.1,10819.4,10713.0,10768.05,590705425,31557.58,10902.553
2020-07-13,10851.85,10894.05,10756.05,10802.7,554050579,30606.3,10889.346
2020-07-14,10750.85,10755.65,10562.9,10607.35,532368699,30902.47,10993.829
2020-07-15,10701.0,10827.45,10577.75,10618.2,715901258,42376.03,10791.357
2020-07-16,10706.2,10755.3,10595.2,10739.95,694402635,41453.95,10936.11
2020-07-17,10752.0,10933.45,10749.65,10901.7,676881092,35592.83,10814.711
2020-07-20,10999.45,11037.9,10953.0,11022.2,554306867,32738.64,11071.866
2020-07-21,11126.1,11179.55,11113.25,11162.25,771998838,42461.89,11139.762
2020-07-22,11231.2,11238.1,11056.55,11132.6,765074288,41068.72,11291.037
2020-07-23,11135.0,11239.8,11103.15,11215.45,621575333,32744.93,11318.069
2020-07-24,11149.95,11225.4,11090.3,11194.15,678935175,40217.17,11306.733
2020-07-27,11225.0,11225.0,11087.85,11131.8,588148687,34539.73,11294.16
2020-07-28,11154.1,11317.75,11151.4,11300.55,683891350,38677.47,11304.087
2020-07-29,11276.9,11341.4,11149.75,11202.85,600726301,38726.02,11428.382
2020-07-30,11254.3,11299.95,11084.95,11102.15,677761342,39150.44,11424.308
2020-07-31,11139.5,11150.4,11026.65,11073.45,642560311,36220.09,11366.282
2020-08-03,11057.55,11058.05,10882.25,10891.6,680929323,31149.94,11190.218
2020-08-04,10946.65,11112.25,10908.1,11095.25,625738313,35357.96,11129.602
2020-08-05,11155.75,11225.65,11064.05,11101.65,667639446,34894.58,11230.516
2020-08-06,11185.7,11256.8,11127.3,11200.15,600374615,31501.08,11353.144
2020-08-07,11186.65,11231.9,11142.05,11214.05,452629891,27054.43,11349.759
2020-08-10,11270.25,11337.3,11238.0,11270.15,491999534,29108.25,11308.719
2020-08-11,11322.25,11373.6,11299.15,11322.5,586084846,30314.89,11458.781
2020-08-12,11289.0,11322.0,11242.65,11308.4,609858960,28088.09,11464.758
2020-08-13,11334.85,11359.3,11269.95,11300.45,562355175,26500.52,11389.782
2020-08-14,11353.3,11366.25,11111.45,11178.4,645109756,31059.23,11463.652
2020-08-17,11248.9,11267.1,11144.5,11247.1,633963958,27468.67,11457.317
2020-08-18,11259.8,11401.7,11253.15,11385.35,579242492,27267.51,11328.342
2020-08-19,11452.15,11460.35,11394.1,11408.4,626217997,27528.12,11546.879
2020-08-20,11317.45,11361.45,11289.8,11312.2,791587770,27676.18,11564.166
2020-08-21,11409.65,11418.5,11362.2,11371.6,668719170,26294.26,11417.098
2020-08-24,11412.0,11497.25,11410.65,11466.45,532900535,28920.84,11536.366
2020-08-25,11513.1,11525.9,11423.35,11472.25,638152608,28742.82,11612.428
2020-08-26,11512.85,11561.75,11461.85,11549.6,743442521,34852.01,11621.605
2020-08-27,11609.3,11617.35,11540.6,11559.25,719776490,31580.61,11661.397
2020-08-28,11602.95,11686.05,11589.4,11647.6,806997707,39349.92,11722.384
2020-08-31,11777.55,11794.25,11325.85,11387.5,1371789450,61668.55,11793.34
2020-09-01,11464.3,11553.55,11366.9,11470.25,783769555,36752.54,11912.268
2020-09-02,11478.55,11554.75,11430.4,11535.0,593494423,27454.65,11549.836
2020-09-03,11566.2,11584.95,11507.65,11527.45,607115212,26868.26,11667.607
2020-09-04,11354.4,11452.05,11303.65,11333.85,681338905,31746.86,11693.417
2020-09-07,11359.6,11381.15,11251.7,11355.05,560322964,25959.82,11506.565
2020-09-08,11378.55,11437.25,11290.45,11317.35,572239350,27979.7,11470.518
2020-09-09,11218.6,11298.15,11185.15,11278.0,728880693,32660.67,11565.689
2020-09-10,11363.3,11464.05,11327.4,11449.25,679419973,39239.1,11354.098
2020-09-11,11447.8,11493.5,11419.9,11464.45,554789157,29614.09,11632.605
2020-09-14,11540.15,11568.9,11383.55,11440.05,642270123,33996.94,11592.254
2020-09-15,11487.2,11535.95,11442.25,11521.8,506667239,28054.51,11688.899
2020-09-16,11538.45,11618.1,11516.75,11604.55,527804775,27629.71,11613.432
2020-09-17,11539.4,11587.2,11498.5,11516.1,517729494,29674.95,11743.285
2020-09-18,11584.1,11584.1,11446.1,11504.95,764154094,48698.68,11666.181
2020-09-21,11503.8,11535.25,11218.5,11250.55,602851737,37213.23,11683.094
2020-09-22,11301.75,11302.2,11084.65,11153.65,672249921,36296.49,11618.631
2020-09-23,11258.75,11259.55,11024.4,11131.85,714925847,35542.98,11333.55
2020-09-24,11011.0,11015.3,10790.2,10805.55,706139506,33623.71,11373.467
2020-09-25,10910.4,11072.6,10854.85,11050.25,559597322,31122.18,11058.052
2020-09-28,11140.85,11239.35,11099.85,11227.55,472777324,24361.17,11226.611
2020-09-29,11288.6,11305.4,11181.0,11222.4,498295735,26875.14,11406.06
2020-09-30,11244.45,11295.4,11184.55,11247.55,499343849,28134.77,11424.838
2020-10-01,11364.45,11428.6,11347.05,11416.95,447740006,26212.72,11388.41
2020-10-05,11487.8,11578.05,11452.3,11503.35,530597393,31341.55,11569.696
2020-10-06,11603.45,11680.3,11564.3,11662.4,561444728,30373.65,11712.892
2020-10-07,11679.25,11763.05,11629.35,11738.85,513367516,32935.98,11794.198
2020-10-08,11835.4,11905.7,11791.15,11834.6,608768573,38677.49,11870.199
2020-10-09,11852.05,11938.6,11805.2,11914.2,611079482,34546.8,12033.191
2020-10-12,11973.55,12022.05,11867.2,11930.95,522627571,26586.47,12021.145
2020-10-13,11934.65,11988.2,11888.9,11934.5,458304851,29403.22,12131.472
2020-10-14,11917.4,11997.2,11822.15,11971.05,569245407,29940.62,12051.567
2020-10-15,12023.45,12025.45,11661.3,11680.35,608865041,35175.92,12089.537
2020-10-16,11727.4,11789.75,11667.85,11762.45,555764762,30439.19,12122.277
2020-10-19,11879.2,11898.25,11820.4,11873.05,541420990,29888.6,11794.684
2020-10-20,11861.0,11949.25,11837.25,11896.8,453560934,28367.34,12054.157
2020-10-21,11958.55,12018.65,11775.75,11937.65,623658140,37477.13,12053.655
2020-10-22,11890.0,11939.55,11823.45,11896.45,544901152,33013.17,12132.177
2020-10-23,11957.9,11974.55,11908.75,11930.35,502340361,27424.61,11993.473
2020-10-26,11937.4,11942.85,11711.7,11767.75,519815905,29316.02,12084.814
2020-10-27,11807.1,11899.05,11723.0,11889.4,616318543,37989.97,12020.305
2020-10-28,11922.6,11929.4,11684.85,11729.6,704018608,37025.89,11981.972
2020-10-29,11633.3,11744.15,11606.45,11670.8,554959844,30436.62,12041.761
2020-10-30,11678.45,11748.95,11535.45,11642.4,553672805,28151.58,11776.549
2020-11-02,11697.35,11725.65,11557.4,11669.15,568434165,35714.57,11872.767
2020-11-03,11734.45,11836.2,11723.3,11813.5,674303605,36363.95,11825.231
2020-11-04,11783.35,11929.65,11756.4,11908.5,667290347,38552.09,11985.331
2020-11-05,12062.4,12131.1,12027.6,12120.3,632455414,32311.46,12055.878
2020-11-06,12156.65,12280.4,12131.85,12263.55,576837602,34965.94,12291.475
2020-11-09,12399.4,12474.05,12367.35,12461.05,553449924,34255.11,12403.528
2020-11-10,12556.4,12643.9,12475.25,12631.1,847450692,51247.01,12612.191
2020-11-11,12680.6,12769.75,12571.1,12749.15,880475468,54744.55,12761.666
2020-11-12,12702.15,12741.15,12624.85,12690.8,622017762,36794.24,12868.729
2020-11-13,12659.7,12735.95,12607.7,12719.95,513948665,34568.65,12783.067
2020-11-14,12823.35,12828.7,12749.45,12780.25,107868139,5189.38,12810.815
2020-11-17,12932.5,12934.05,12797.1,12874.2,707676873,40977.03,12943.482
2020-11-18,12860.1,12948.85,12819.35,12938.25,731321438,39856.45,13042.249
2020-11-19,12839.5,12963.0,12745.75,12771.7,768751782,44747.08,13015.929
2020-11-20,12813.4,12892.45,12730.25,12859.05,663997267,42992.15,13040.693
2020-11-23,12960.3,12968.85,12825.7,12926.45,633117401,42031.38,12937.182
2020-11-24,13002.6,13079.1,12978.0,13055.15,571864976,37094.23,13089.787
2020-11-25,13130.0,13145.85,12833.65,12858.4,679005507,37401.36,13192.563
2020-11-26,12906.45,13018.0,12790.4,12987.0,549798925,34624.15,13234.512
2020-11-27,13012.05,13035.3,12914.3,12968.95,1162360673,78522.93,13030.127
2020-12-01,13062.2,13128.4,12962.8,13109.05,583633902,32917.26,13141.4795
2020-12-02,13121.4,13128.5,12983.55,13113.75,717711761,34008.74,13247.267
